Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
gi|209586262|gb|ACI64947.1|,gi|224005158|ref|XP_002296230.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335],predicted protein [Thalassiosira pseudonana CCMP1335]	0.058	1	3.08e-5	1	1	2318
gi|209586339|gb|ACI65024.1|,gi|224005312|ref|XP_002296307.1|	RT4, ribosomal protein 4, mitochondrial large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.083	1	2.94e-5	1	1	2319
gi|209586376|gb|ACI65061.1|,gi|224005386|ref|XP_002296344.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.037	1	1.22e-5	1	1	2320
gi|21594989|gb|AAH31559.1|	(CONTAMINANT) Keratin 20 [Homo sapiens]	0.024	1	1.26e-5	1	0	2321
gi|220967850|gb|EED86223.1|,gi|224015669|ref|XP_002297484.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.012	1	3.42e-6	1	1	2322
gi|220967858|gb|EED86231.1|,gi|224015685|ref|XP_002297492.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.023	1	9.29e-6	1	0	2323
gi|220967895|gb|EED86265.1|,gi|224015594|ref|XP_002297448.1|	aspartate aminotransferase, partial [Thalassiosira pseudonana CCMP1335]	0.043	1	1.43e-5	1	1	2324
gi|220967988|gb|EED86350.1|,gi|224015388|ref|XP_002297349.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.012	1	3.13e-6	1	1	2325
gi|220968045|gb|EED86402.1|,gi|224015285|ref|XP_002297300.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.065	1	3.43e-5	1	1	2326
gi|220972202|gb|EED90534.1|,gi|224005445|ref|XP_002291683.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.076	1	4.03e-5	1	1	2326
gi|220968085|gb|EED86441.1|,gi|224015266|ref|XP_002297291.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.134	1	5.49e-5	1	1	2327
gi|220968209|gb|EED86558.1|,gi|224014857|ref|XP_002297090.1|	protease, partial [Thalassiosira pseudonana CCMP1335]	0.101	1	2.45e-5	1	1	2328
gi|220968231|gb|EED86580.1|,gi|224014901|ref|XP_002297112.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.037	1	1.96e-5	1	1	2329
gi|220968258|gb|EED86607.1|,gi|224014955|ref|XP_002297139.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.011	1	4.53e-6	1	0	2330
gi|220968472|gb|EED86819.1|,gi|224014345|ref|XP_002296835.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.018	1	1.19e-5	1	1	2331
gi|220968479|gb|EED86826.1|,gi|224014359|ref|XP_002296842.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.032	1	1.42e-5	1	1	2332
gi|220968512|gb|EED86859.1|,gi|224014425|ref|XP_002296875.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.072	1	2.02e-5	1	1	2333
gi|220968517|gb|EED86864.1|,gi|224014435|ref|XP_002296880.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.017	1	6.20e-6	1	1	2334
gi|220968519|gb|EED86866.1|,gi|224014439|ref|XP_002296882.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.029	1	1.39e-5	1	1	2335
gi|220968538|gb|EED86884.1|,gi|224014040|ref|XP_002296683.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.125	1	3.17e-5	1	1	2336
gi|220968619|gb|EED86965.1|,gi|224014202|ref|XP_002296764.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.020	1	8.74e-6	1	1	2337
gi|220968639|gb|EED86985.1|,gi|224014242|ref|XP_002296784.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.099	1	1.81e-5	1	1	2338
gi|220968646|gb|EED86992.1|,gi|224014256|ref|XP_002296791.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.042	1	1.61e-5	1	1	2339
gi|220968817|gb|EED87161.1|,gi|224013602|ref|XP_002296465.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.068	1	4.51e-5	1	1	2340
gi|220968875|gb|EED87219.1|,gi|224013718|ref|XP_002296523.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.027	1	1.28e-5	1	1	2341
gi|220968888|gb|EED87232.1|,gi|224013744|ref|XP_002296536.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.019	1	7.70e-6	1	1	2342
gi|220968901|gb|EED87245.1|,gi|224013770|ref|XP_002296549.1|	probable glutathione reductase-like protein [Thalassiosira pseudonana CCMP1335]	0.027	1	9.54e-6	1	1	2343
gi|220968923|gb|EED87267.1|,gi|224013814|ref|XP_002296571.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	1	5.83e-6	1	1	2344
gi|220968931|gb|EED87275.1|,gi|224013830|ref|XP_002296579.1|	3-ketoacyl-coa thiolase [Thalassiosira pseudonana CCMP1335]	0.029	1	1.30e-5	1	1	2345
gi|220969111|gb|EED87453.1|,gi|224012994|ref|XP_002295149.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.062	1	1.44e-5	1	1	2346
gi|220969147|gb|EED87489.1|,gi|224013066|ref|XP_002295185.1|	hypothetical protein THAPSDRAFT_264925, partial [Thalassiosira pseudonana CCMP1335]	0.083	1	3.39e-5	1	1	2347
gi|220969152|gb|EED87494.1|,gi|224013076|ref|XP_002295190.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.022	1	7.26e-6	1	1	2348
gi|220969163|gb|EED87505.1|,gi|224013098|ref|XP_002295201.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.020	1	5.52e-6	1	1	2349
gi|220969179|gb|EED87521.1|,gi|224013130|ref|XP_002295217.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.010	1	6.94e-6	1	1	2350
gi|220969221|gb|EED87563.1|,gi|224013214|ref|XP_002295259.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.017	1	3.46e-6	1	1	2351
gi|220969244|gb|EED87585.1|,gi|224012305|ref|XP_002294805.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.018	1	1.19e-5	1	1	2352
gi|220969285|gb|EED87626.1|,gi|224012387|ref|XP_002294846.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.044	1	2.58e-5	1	1	2353
gi|220969293|gb|EED87634.1|,gi|224012403|ref|XP_002294854.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.016	1	9.58e-6	1	1	2354
gi|220969464|gb|EED87805.1|,gi|224012745|ref|XP_002295025.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.050	1	1.77e-5	1	1	2355
gi|220969483|gb|EED87824.1|,gi|224012783|ref|XP_002295044.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.046	1	1.37e-5	1	1	2356
gi|220969522|gb|EED87863.1|,gi|224012861|ref|XP_002295083.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.053	1	9.47e-6	1	1	2357
gi|220969544|gb|EED87885.1|,gi|224012905|ref|XP_002295105.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.017	1	4.71e-6	1	1	2358
gi|220969546|gb|EED87887.1|,gi|224012909|ref|XP_002295107.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.022	1	7.65e-6	1	1	2359
gi|220969627|gb|EED87967.1|,gi|224011908|ref|XP_002294607.1|	kinesin motor protein-like protein, partial [Thalassiosira pseudonana CCMP1335]	0.032	1	1.42e-5	1	1	2360
gi|220969660|gb|EED88000.1|,gi|224011974|ref|XP_002294640.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.025	1	1.66e-5	1	1	2361
gi|220969676|gb|EED88016.1|,gi|224012006|ref|XP_002294656.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.005	1	3.65e-6	1	1	2362
gi|220969710|gb|EED88050.1|,gi|224012074|ref|XP_002294690.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.026	1	8.81e-6	1	1	2363
gi|220969742|gb|EED88082.1|,gi|224012138|ref|XP_002294722.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.007	1	2.94e-6	1	1	2364
gi|220969773|gb|EED88113.1|,gi|224012200|ref|XP_002294753.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.050	1	2.64e-5	1	1	2365
gi|220969785|gb|EED88125.1|,gi|224012224|ref|XP_002294765.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.042	1	1.24e-5	1	1	2366
gi|220969822|gb|EED88161.1|,gi|224010740|ref|XP_002294327.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.034	1	1.20e-5	1	1	2367
gi|220969885|gb|EED88224.1|,gi|224010866|ref|XP_002294390.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.019	1	6.66e-6	1	1	2368
gi|220969892|gb|EED88231.1|,gi|224010880|ref|XP_002294397.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.011	1	5.25e-6	1	1	2369
gi|220969942|gb|EED88281.1|,gi|224010980|ref|XP_002294447.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.012	1	5.10e-6	1	1	2370
gi|220969976|gb|EED88315.1|,gi|224011048|ref|XP_002294481.1|	topoisomerase [Thalassiosira pseudonana CCMP1335]	0.028	1	1.51e-5	1	1	2371
gi|220969988|gb|EED88327.1|,gi|224011072|ref|XP_002294493.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.092	1	3.75e-5	1	1	2372
gi|220970028|gb|EED88367.1|,gi|224011152|ref|XP_002294533.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.067	1	2.99e-5	1	1	2373
gi|220970063|gb|EED88401.1|,gi|224010177|ref|XP_002294046.1|	hypothetical protein THAPSDRAFT_264274, partial [Thalassiosira pseudonana CCMP1335]	0.087	1	1.92e-5	1	1	2374
gi|220970116|gb|EED88454.1|,gi|224010283|ref|XP_002294099.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.022	1	7.34e-6	1	1	2375
gi|220970205|gb|EED88543.1|,gi|224010461|ref|XP_002294188.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	1	4.07e-6	1	1	2376
gi|220970211|gb|EED88549.1|,gi|224010473|ref|XP_002294194.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.025	1	8.89e-6	1	1	2377
gi|220970217|gb|EED88555.1|,gi|224010485|ref|XP_002294200.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.021	1	1.27e-5	1	1	2378
gi|220970299|gb|EED88637.1|,gi|224010649|ref|XP_002294282.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.010	1	3.69e-6	1	1	2379
gi|220970311|gb|EED88649.1|,gi|224010673|ref|XP_002294294.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.050	1	1.26e-5	1	1	2380
gi|220970359|gb|EED88696.1|,gi|224009458|ref|XP_002293687.1|	DNA replication licensing factor MCM2 [Thalassiosira pseudonana CCMP1335]	0.009	1	6.23e-6	1	1	2381
gi|220970371|gb|EED88708.1|,gi|224009482|ref|XP_002293699.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.007	1	2.67e-6	1	1	2382
gi|220970382|gb|EED88719.1|,gi|224009504|ref|XP_002293710.1|	gamma subunit of tetrameric clathrin adaptor complex AP2 [Thalassiosira pseudonana CCMP1335]	0.014	1	6.11e-6	1	1	2383
gi|220970386|gb|EED88723.1|,gi|224009512|ref|XP_002293714.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.028	1	6.99e-6	1	1	2384
gi|220970389|gb|EED88726.1|,gi|224009518|ref|XP_002293717.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.037	1	9.93e-6	1	1	2385
gi|220970412|gb|EED88749.1|,gi|224009564|ref|XP_002293740.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.025	1	1.30e-5	1	1	2386
gi|220970415|gb|EED88752.1|,gi|224009570|ref|XP_002293743.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.023	1	1.51e-5	1	1	2387
gi|220973873|gb|EED92203.1|,gi|224001558|ref|XP_002290451.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.025	1	1.70e-5	1	1	2387
gi|220970490|gb|EED88827.1|,gi|224009720|ref|XP_002293818.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.009	1	3.89e-6	1	1	2388
gi|220970579|gb|EED88916.1|,gi|224009898|ref|XP_002293907.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.017	1	5.65e-6	1	1	2389
gi|220970605|gb|EED88942.1|,gi|224009950|ref|XP_002293933.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.030	1	1.75e-5	1	1	2390
gi|220970651|gb|EED88988.1|,gi|224010042|ref|XP_002293979.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.028	1	1.14e-5	1	1	2391
gi|220970696|gb|EED89032.1|,gi|224008675|ref|XP_002293296.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.054	1	2.62e-5	1	1	2392
gi|220970767|gb|EED89103.1|,gi|224008817|ref|XP_002293367.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	1	6.16e-6	1	1	2393
gi|220970826|gb|EED89162.1|,gi|224008935|ref|XP_002293426.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.047	1	1.79e-5	1	1	2394
gi|220970829|gb|EED89165.1|,gi|224008941|ref|XP_002293429.1|	hypothetical protein THAPSDRAFT_42258 [Thalassiosira pseudonana CCMP1335]	0.039	1	1.48e-5	1	1	2395
gi|220970839|gb|EED89175.1|,gi|224008961|ref|XP_002293439.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.032	1	1.06e-5	1	1	2396
gi|220970900|gb|EED89236.1|,gi|224009083|ref|XP_002293500.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.054	1	2.64e-5	1	1	2397
gi|220970925|gb|EED89261.1|,gi|224009133|ref|XP_002293525.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.056	1	2.14e-5	1	1	2398
gi|220971029|gb|EED89365.1|,gi|224009341|ref|XP_002293629.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.014	1	5.42e-6	1	1	2399
gi|220971031|gb|EED89367.1|,gi|224009345|ref|XP_002293631.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.048	1	2.83e-5	1	1	2400
gi|220971116|gb|EED89451.1|,gi|224008062|ref|XP_002292990.1|	hypothetical protein THAPSDRAFT_263883, partial [Thalassiosira pseudonana CCMP1335],hypothetical protein THAPSDRAFT_263883 [Thalassiosira pseudonana CCMP1335]	0.019	1	1.13e-5	1	1	2401
gi|220971121|gb|EED89456.1|,gi|224008072|ref|XP_002292995.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.026	1	1.40e-5	1	1	2402
gi|220971185|gb|EED89520.1|,gi|224008200|ref|XP_002293059.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.031	1	1.17e-5	1	1	2403
gi|220971193|gb|EED89528.1|,gi|224008216|ref|XP_002293067.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.022	1	1.05e-5	1	1	2404
gi|220971211|gb|EED89546.1|,gi|224008252|ref|XP_002293085.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.018	1	7.00e-6	1	1	2405
gi|220971254|gb|EED89589.1|,gi|224008338|ref|XP_002293128.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.007	1	2.00e-6	1	1	2406
gi|220971299|gb|EED89634.1|,gi|224008428|ref|XP_002293173.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.019	1	8.42e-6	1	1	2407
gi|220971309|gb|EED89644.1|,gi|224008448|ref|XP_002293183.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.078	1	2.44e-5	1	1	2408
gi|220971311|gb|EED89646.1|,gi|224008452|ref|XP_002293185.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.018	1	7.51e-6	1	1	2409
gi|220971326|gb|EED89661.1|,gi|224008482|ref|XP_002293200.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.044	1	1.29e-5	1	1	2410
gi|220971408|gb|EED89743.1|,gi|224008646|ref|XP_002293282.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.026	1	1.14e-5	1	1	2411
gi|220971481|gb|EED89815.1|,gi|224007319|ref|XP_002292619.1|	probable dna-directed RNA polymerase II 13.6 kDa polypeptide [Thalassiosira pseudonana CCMP1335]	0.161	1	4.29e-5	1	1	2412
gi|220971511|gb|EED89845.1|,gi|224007379|ref|XP_002292649.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.035	1	6.98e-6	1	1	2413
gi|220971527|gb|EED89861.1|,gi|224007411|ref|XP_002292665.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.021	1	9.41e-6	1	1	2414
gi|220971594|gb|EED89928.1|,gi|224007545|ref|XP_002292732.1|	ftsh-like protein, partial [Thalassiosira pseudonana CCMP1335],ftsh-like protein [Thalassiosira pseudonana CCMP1335]	0.042	1	1.49e-5	1	1	2415
gi|220971600|gb|EED89934.1|,gi|224007557|ref|XP_002292738.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.005	1	2.24e-6	1	1	2416
gi|220971687|gb|EED90021.1|,gi|224007731|ref|XP_002292825.1|	hypothetical protein THAPSDRAFT_263656, partial [Thalassiosira pseudonana CCMP1335],hypothetical protein THAPSDRAFT_263656 [Thalassiosira pseudonana CCMP1335]	0.061	1	1.54e-5	1	1	2417
gi|220971697|gb|EED90031.1|,gi|224007751|ref|XP_002292835.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.008	1	3.64e-6	1	1	2418
gi|220971725|gb|EED90059.1|,gi|224007807|ref|XP_002292863.1|	hypothetical protein THAPSDRAFT_36438, partial [Thalassiosira pseudonana CCMP1335]	0.069	1	4.10e-5	1	1	2419
gi|220971738|gb|EED90072.1|,gi|224007833|ref|XP_002292876.1|	hypothetical protein THAPSDRAFT_263695, partial [Thalassiosira pseudonana CCMP1335],hypothetical protein THAPSDRAFT_263695 [Thalassiosira pseudonana CCMP1335]	0.049	1	1.52e-5	1	1	2420
gi|220971769|gb|EED90103.1|,gi|224007895|ref|XP_002292907.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.009	1	1.99e-6	1	1	2421
gi|220971796|gb|EED90130.1|,gi|224007949|ref|XP_002292934.1|	peptidase of the M20/M25/M40 family [Thalassiosira pseudonana CCMP1335]	0.038	1	1.43e-5	1	1	2422
gi|220971799|gb|EED90133.1|,gi|224007955|ref|XP_002292937.1|	probable purine-nucleoside phosphorylase, partial [Thalassiosira pseudonana CCMP1335]	0.029	1	2.21e-5	1	1	2423
gi|220971804|gb|EED90137.1|,gi|224006404|ref|XP_002292162.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.014	1	6.29e-6	1	1	2424
gi|220971810|gb|EED90143.1|,gi|224006416|ref|XP_002292168.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.027	1	7.61e-6	1	1	2425
gi|220971835|gb|EED90168.1|,gi|224006466|ref|XP_002292193.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.039	1	8.55e-6	1	1	2426
gi|220971845|gb|EED90178.1|,gi|224006486|ref|XP_002292203.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.006	1	3.35e-6	1	1	2427
gi|220971892|gb|EED90225.1|,gi|224006580|ref|XP_002292250.1|	histidine decarboxylase, partial [Thalassiosira pseudonana CCMP1335]	0.054	1	1.44e-5	1	1	2428
gi|220971894|gb|EED90227.1|,gi|224006584|ref|XP_002292252.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.006	1	2.77e-6	1	1	2429
gi|220971929|gb|EED90262.1|,gi|224006654|ref|XP_002292287.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.011	1	7.23e-6	1	1	2430
gi|220971960|gb|EED90293.1|,gi|224006716|ref|XP_002292318.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.012	1	7.20e-6	1	1	2431
gi|220971980|gb|EED90313.1|,gi|224006756|ref|XP_002292338.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.008	1	3.39e-6	1	1	2432
gi|220972089|gb|EED90422.1|,gi|224006974|ref|XP_002292447.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.005	1	3.24e-6	1	1	2433
gi|220972105|gb|EED90438.1|,gi|224007006|ref|XP_002292463.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.004	1	1.75e-6	1	1	2434
gi|220972128|gb|EED90461.1|,gi|224007052|ref|XP_002292486.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.017	1	3.85e-6	1	1	2435
gi|220972145|gb|EED90478.1|,gi|224007086|ref|XP_002292503.1|	Hypothetical protein THAPSDRAFT_263566 [Thalassiosira pseudonana CCMP1335],THAPSDRAFT_263566 [Thalassiosira pseudonana CCMP1335]	0.030	1	1.31e-5	1	1	2436
gi|220972154|gb|EED90487.1|,gi|224007104|ref|XP_002292512.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.029	1	1.40e-5	1	1	2437
gi|220972196|gb|EED90528.1|,gi|224005433|ref|XP_002291677.1|	triose or hexose phosphate/phosphate translocator [Thalassiosira pseudonana CCMP1335]	0.025	1	1.33e-5	1	1	2438
gi|224015273|ref|XP_002297294.1|,gi|220968039|gb|EED86396.1|	triose or hexose phosphate/phosphate translocator [Thalassiosira pseudonana CCMP1335]	0.032	1	1.73e-5	1	1	2438
gi|220972229|gb|EED90561.1|,gi|224005499|ref|XP_002291710.1|	hypothetical protein THAPSDRAFT_14727, partial [Thalassiosira pseudonana CCMP1335]	0.027	1	1.19e-5	1	1	2439
gi|220972244|gb|EED90576.1|,gi|224005529|ref|XP_002291725.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.019	1	4.50e-6	1	1	2440
gi|220972308|gb|EED90640.1|,gi|224005657|ref|XP_002291789.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	1	7.82e-6	1	1	2441
gi|220972335|gb|EED90667.1|,gi|224005711|ref|XP_002291816.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.026	1	9.79e-6	1	1	2442
gi|220972360|gb|EED90692.1|,gi|224005761|ref|XP_002291841.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.175	1	3.01e-5	1	1	2443
gi|220972376|gb|EED90708.1|,gi|224005793|ref|XP_002291857.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.010	1	4.70e-6	1	1	2444
gi|220972438|gb|EED90770.1|,gi|224005917|ref|XP_002291919.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.007	1	3.49e-6	1	1	2445
gi|220967738|gb|EED86120.1|,gi|224015852|ref|XP_002297571.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.019	1	1.03e-5	1	1	2445
gi|220972441|gb|EED90773.1|,gi|224005923|ref|XP_002291922.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.028	1	8.63e-6	1	1	2446
gi|220972464|gb|EED90796.1|,gi|224005969|ref|XP_002291945.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.051	1	2.49e-5	1	1	2447
gi|220972480|gb|EED90812.1|,gi|224006001|ref|XP_002291961.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.017	1	7.99e-6	1	1	2448
gi|220972508|gb|EED90840.1|,gi|224006057|ref|XP_002291989.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.047	1	1.92e-5	1	1	2449
gi|220972530|gb|EED90862.1|,gi|224006101|ref|XP_002292011.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	1	3.84e-6	1	1	2450
gi|220972555|gb|EED90887.1|,gi|224006151|ref|XP_002292036.1|	hypothetical protein THAPSDRAFT_29166 [Thalassiosira pseudonana CCMP1335]	0.031	1	9.63e-6	1	1	2451
gi|220972559|gb|EED90891.1|,gi|224006159|ref|XP_002292040.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.024	1	5.21e-6	1	1	2452
gi|220972625|gb|EED90957.1|,gi|224006291|ref|XP_002292106.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	1	6.94e-6	1	1	2453
gi|220972633|gb|EED90965.1|,gi|224006307|ref|XP_002292114.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.024	1	1.30e-5	1	1	2454
gi|220972647|gb|EED90979.1|,gi|224006335|ref|XP_002292128.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.007	1	5.63e-6	1	1	2455
gi|220972704|gb|EED91035.1|,gi|224002513|ref|XP_002290928.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.344	1	5.92e-5	1	1	2456
gi|220972705|gb|EED91036.1|,gi|224002515|ref|XP_002290929.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.036	1	1.49e-5	1	1	2457
gi|220972712|gb|EED91043.1|,gi|224002529|ref|XP_002290936.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.056	1	1.36e-5	1	1	2458
gi|220972746|gb|EED91077.1|,gi|224002597|ref|XP_002290970.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.023	1	1.03e-5	1	1	2459
